iteration,timestamp,no_of_UAV,no_of_Fail_UAV,Coverage,network_efficiency,num_components
34,4,5,0,39.5,0.7333,1
34,5,5,0,41,0.7333,1
34,6,6,0,61,0.8333,1
34,7,6,0,62,0.5667,2
34,8,6,0,53.5,0.8,1
34,9,6,0,54.5,0.9667,1
34,10,6,0,54.5,0.5667,2
34,11,7,0,66.5,0.8095,1
34,12,7,0,73,0.881,1
34,13,7,0,74,0.7778,1
34,14,7,0,78.5,0.754,1
34,15,7,0,2.5,0.2381,4
34,16,8,0,9,0.4018,2
34,17,8,0,42,0.4405,3
34,18,8,0,37,0.7143,1
34,19,8,0,45.5,0.4643,2
34,20,8,0,50,0.5476,2
34,21,9,0,63,0.6042,1
34,22,9,0,64,0.7546,1
34,23,9,0,71.5,0.8194,1
34,24,9,0,73.5,0.7222,1
34,25,9,0,72.5,0.6944,1
34,26,10,0,82,0.7704,1
34,27,10,0,82,0.7889,1
34,28,10,0,86.5,0.7593,1
34,29,10,0,88.5,0.7074,1
34,30,10,0,34.5,0.4459,2
34,31,11,0,62.5,0.6179,1
34,32,11,0,66,0.6606,1
34,33,11,0,86.5,0.7,1
34,34,11,0,95,0.6848,1
34,35,11,0,84,0.6909,1
34,36,12,0,77,0.7424,1
34,37,12,0,86,0.75,1
34,38,12,0,86,0.7449,1
34,39,12,0,82,0.6843,1
34,40,12,0,85,0.697,1
34,41,13,0,78.5,0.6966,1
34,42,13,0,88.5,0.6068,1
34,43,13,0,89,0.6581,1
34,44,13,0,94.5,0.6068,2
34,45,13,0,46,0.39,2
35,0,5,0,5,1,2
35,1,5,0,41,0.85,1
35,2,5,0,52,0.9,1
35,3,5,0,49.5,0.9,1
35,4,5,0,43.5,0.85,1
35,5,5,0,55.5,0.7333,1
35,6,6,0,54.5,0.8,1
35,7,6,0,47.5,0.8333,1
35,8,6,0,54.5,0.5667,2
35,9,6,0,58.5,0.6333,1
35,10,6,0,66,0.7444,1
35,11,7,0,77.5,0.754,1
35,12,7,0,54.5,0.746,1
35,13,7,0,55,0.881,1
35,14,7,0,63,0.7857,1
35,15,7,0,2,0.373,3
35,16,8,0,28.5,0.744,1
35,17,8,0,37.5,0.7917,1
35,18,8,0,43,0.6994,1
35,19,8,0,48,0.7321,1
35,20,8,0,54.5,0.5917,1
35,21,9,0,65,0.7315,1
35,22,9,0,76.5,0.7176,1
35,23,9,0,72,0.6806,1
35,24,9,0,80,0.75,1
35,25,9,0,81.5,0.787,1
35,26,10,0,72.5,0.8667,1
35,27,10,0,80,0.7963,1
35,28,10,0,88,0.7204,1
35,29,10,0,83,0.7185,1
35,30,10,0,45.5,0.6267,1
35,31,11,0,73.5,0.5836,1
35,32,11,0,68,0.5991,1
35,33,11,0,68.5,0.7636,1
35,34,11,0,82,0.7182,1
35,35,11,0,83.5,0.7333,1
35,36,12,0,72,0.6174,2
35,37,12,0,78,0.7045,1
35,38,12,0,82.5,0.6503,1
35,39,12,0,89,0.601,2
35,40,12,0,81.5,0.6225,1
35,41,13,0,89,0.5833,2
35,42,13,0,87,0.4872,3
35,43,13,0,82.5,0.5919,2
35,44,13,0,82.5,0.6859,1
35,45,13,0,37.5,0.51,1
36,0,5,0,0.5,1,1
36,1,5,0,23,0.2,3
36,2,5,0,35,0.4333,2
36,3,5,0,54,0.6,2
36,4,5,0,58,0.75,1
36,5,5,0,47,0.5,2
36,6,6,0,62.5,0.4778,2
36,7,6,0,58.5,0.6667,1
36,8,6,0,60.5,0.7556,1
36,9,6,0,66.5,0.8333,1
36,10,6,0,65,0.8333,1
36,11,7,0,70.5,0.754,1
36,12,7,0,70.5,0.619,2
36,13,7,0,69.5,0.9048,1
36,14,7,0,77,0.8333,1
36,15,7,0,4,0.627,1
36,16,8,0,14.5,0.625,2
36,17,8,0,16.5,0.5476,2
36,18,8,0,29.5,0.4643,3
36,19,8,0,53.5,0.625,2
36,20,8,0,52,0.744,1
36,21,9,0,60.5,0.713,1
36,22,9,0,45.5,0.8194,1
36,23,9,0,63.5,0.8194,1
36,24,9,0,72,0.7824,1
36,25,9,0,78.5,0.7546,1
36,26,10,0,89.5,0.7296,1
36,27,10,0,87,0.737,1
36,28,10,0,80,0.7056,1
36,29,10,0,85.5,0.7593,1
36,30,10,0,42,0.4148,2
36,31,11,0,70.5,0.6909,1
36,32,11,0,73.5,0.6606,1
36,33,11,0,68,0.6333,2
36,34,11,0,82.5,0.6879,1
36,35,11,0,79,0.6667,2
36,36,12,0,82,0.7184,1
36,37,12,0,84.5,0.6389,2
36,38,12,0,89,0.7058,1
36,39,12,0,87,0.6136,2
36,40,12,0,80.5,0.7348,1
36,41,13,0,84,0.703,1
36,42,13,0,83,0.7009,1
36,43,13,0,89,0.6436,1
36,44,13,0,84,0.6453,1
36,45,13,0,45.5,0.4996,2
37,0,5,0,0,1,2
37,1,5,0,18,0.1,4
37,2,5,0,42.5,0.4333,2
37,3,5,0,62,0.85,1
37,4,5,0,56,0.9,1
37,5,5,0,58,0.7333,1
37,6,6,0,64,0.8,1
37,7,6,0,64.5,0.5333,2
37,8,6,0,66.5,0.7889,1
37,9,6,0,66,0.7667,1
37,10,6,0,62,0.8333,1
37,11,7,0,69.5,0.5952,2
37,12,7,0,66.5,0.7619,1
37,13,7,0,70.5,0.8571,1
37,14,7,0,76.5,0.8333,1
37,15,7,0,7,0.4325,2
37,16,8,0,15,0.3464,2
37,17,8,0,34,0.503,2
37,18,8,0,31,0.75,1
37,19,8,0,34,0.625,2
37,20,8,0,56.5,0.5595,2
37,21,9,0,52.5,0.5722,1
37,22,9,0,58.5,0.6806,2
37,23,9,0,70,0.5324,2
37,24,9,0,77.5,0.6528,1
37,25,9,0,77,0.6204,2
37,26,10,0,72,0.4593,3
37,27,10,0,71,0.6259,2
37,28,10,0,73,0.5963,2
37,29,10,0,72,0.7037,1
37,30,10,0,45,0.6222,1
37,31,11,0,60,0.4727,2
37,32,11,0,77.5,0.5515,2
37,33,11,0,83.5,0.6,2
37,34,11,0,81.5,0.7273,1
37,35,11,0,88.5,0.6939,1
37,36,12,0,90.5,0.721,1
37,37,12,0,94.5,0.7197,1
37,38,12,0,90,0.7121,1
37,39,12,0,88,0.7399,1
37,40,12,0,91,0.7273,1
37,41,13,0,92,0.703,1
37,42,13,0,94.5,0.6645,2
37,43,13,0,91,0.6346,2
37,44,13,0,94,0.6891,1
37,45,13,0,38,0.4564,1
38,0,5,0,0,1,2
38,1,5,0,19,0.3,3
38,2,5,0,41.5,0.35,2
38,3,5,0,50.5,0.95,1
38,4,5,0,67,0.85,1
38,5,5,0,64,0.9,1
38,6,6,0,63,0.4889,2
38,7,6,0,50,0.5667,2
38,8,6,0,56,0.6333,2
38,9,6,0,51.5,0.6,2
38,10,6,0,66.5,0.7667,1
38,11,7,0,75,0.8095,1
38,12,7,0,74,0.7857,1
38,13,7,0,80.5,0.8095,1
38,14,7,0,74.5,0.7857,1
38,15,7,0,0,0.3889,2
38,16,8,0,4,0.6012,1
38,17,8,0,12,0.6071,1
38,18,8,0,26,0.4762,2
38,19,8,0,31.5,0.6875,1
38,20,8,0,46.5,0.7262,1
38,21,9,0,56.5,0.7546,1
38,22,9,0,65,0.5833,2
38,23,9,0,54,0.5995,1
38,24,9,0,65.5,0.6991,1
38,25,8,1,65.5,0.7798,1
38,26,9,1,84,0.625,2
38,27,9,1,77.5,0.5417,2
38,28,9,1,77.5,0.5694,2
38,29,9,1,76,0.713,1
38,30,9,1,45.5,0.6481,1
38,31,10,1,59,0.6926,1
38,32,10,1,75,0.6185,1
38,33,10,1,90,0.6852,1
38,34,10,1,77.5,0.7704,1
38,35,10,1,86.5,0.7333,1
38,36,11,1,85,0.7697,1
38,37,11,1,81.5,0.7848,1
38,38,11,1,92.5,0.7424,1
38,39,11,1,84,0.7394,1
38,40,11,1,91,0.6606,1
38,41,12,1,94,0.7399,1
38,42,12,1,82.5,0.7159,1
38,43,12,1,96,0.7222,1
38,44,12,1,89.5,0.7222,1
38,45,12,1,36,0.6008,1
39,0,5,0,32.5,1,2
39,1,5,0,46,0.1,4
39,2,5,0,43,0.3,3
39,3,5,0,50,0.8,1
39,4,5,0,64.5,0.8,1
39,5,5,0,60,0.95,1
39,6,6,0,64.5,0.8333,1
39,7,6,0,62,0.9,1
39,8,6,0,69,0.7444,1
39,9,6,0,58,0.9333,1
39,10,6,0,68,0.7222,1
39,11,7,0,75,0.5635,2
39,12,7,0,71,0.7857,1
39,13,7,0,59.5,0.881,1
39,14,7,0,64,0.881,1
39,15,7,0,2,0.3532,2
39,16,8,0,12.5,0.7083,1
39,17,8,0,30.5,0.4821,2
39,18,8,0,26.5,0.4821,2
39,19,8,0,32.5,0.5179,3
39,20,8,0,57.5,0.6548,1
39,21,9,0,64.5,0.6435,1
39,22,9,0,66.5,0.5694,2
39,23,9,0,71,0.5694,2
39,24,9,0,64,0.7083,1
39,25,9,0,82,0.7176,1
39,26,10,0,84,0.7444,1
39,27,10,0,76.5,0.7296,1
39,28,10,0,83.5,0.7407,1
39,29,10,0,79,0.7296,1
39,30,10,0,46.5,0.3593,2
39,31,11,0,53,0.3455,3
39,32,11,0,74,0.5588,1
39,33,11,0,77.5,0.803,1
39,34,11,0,81,0.7364,1
39,35,11,0,89,0.7606,1
39,36,12,0,91,0.7172,1
39,37,12,0,84,0.7045,1
39,38,12,0,85.5,0.6995,1
39,39,12,0,83.5,0.7551,1
39,40,12,0,84,0.7677,1
39,41,13,0,82,0.5417,2
39,42,13,0,87.5,0.6506,1
39,43,13,0,79.5,0.6987,1
39,44,13,0,89,0.6218,1
39,45,13,0,30,0.6303,1
40,0,5,0,37.5,1,2
40,1,5,0,41,0.1,4
40,2,5,0,56.5,0.6667,1
40,3,5,0,59,0.9,1
40,4,5,0,60,0.9,1
40,5,5,0,61.5,0.85,1
40,6,6,0,60.5,0.7111,1
40,7,6,0,60,0.8667,1
40,8,6,0,64,0.8667,1
40,9,6,0,71,0.7222,1
40,10,6,0,74,0.9,1
40,11,7,0,68.5,0.5952,2
40,12,7,0,62.5,0.7302,1
40,13,7,0,60,0.7222,1
40,14,7,0,58.5,0.8254,1
40,15,7,0,3,0.8254,1
40,16,8,0,21,0.3571,2
40,17,8,0,36,0.5649,1
40,18,8,0,43,0.503,2
40,19,8,0,53.5,0.6935,1
40,20,8,0,56.5,0.6012,2
40,21,9,0,64,0.75,1
40,22,9,0,65.5,0.7454,1
40,23,9,0,63.5,0.7384,1
40,24,9,0,79.5,0.588,2
40,25,9,0,74.5,0.7546,1
40,26,10,0,70.5,0.7778,1
40,27,10,0,80,0.7519,1
40,28,10,0,77,0.7778,1
40,29,10,0,76,0.8185,1
40,30,10,0,14.5,0.6759,1
40,31,11,0,59.5,0.2758,3
40,32,11,0,52,0.6455,2
40,33,11,0,64,0.4,4
40,34,11,0,76.5,0.5061,2
40,35,11,0,79,0.6818,1
40,36,12,0,88.5,0.6407,1
40,37,12,0,80,0.6136,1
40,38,12,0,84,0.7449,1
40,39,12,0,84.5,0.6894,1
40,40,12,0,84.5,0.7323,1
40,41,13,0,89,0.7415,1
40,42,13,0,86,0.6645,1
40,43,13,0,84.5,0.6838,1
40,44,13,0,83,0.688,1
40,45,13,0,63,0.5113,2
41,0,5,0,9,1,1
41,1,5,0,28,0.35,2
41,2,5,0,44.5,0.7167,1
41,3,5,0,52.5,0.85,1
41,4,5,0,52,0.2,3
41,5,5,0,54.5,0.7333,1
41,6,6,0,45.5,0.4,3
41,7,6,0,59,0.7444,1
41,8,6,0,61.5,0.8667,1
41,9,6,0,57,0.9,1
41,10,6,0,69,0.8667,1
41,11,7,0,63,0.619,2
41,12,7,0,55.5,0.5952,2
41,13,7,0,71,0.619,2
41,14,7,0,76,0.7778,1
41,15,7,0,3,0.5952,2
41,16,8,0,9,0.6012,1
41,17,8,0,16.5,0.6577,1
41,18,8,0,28,0.5631,1
41,19,8,0,37.5,0.7738,1
41,20,8,0,58.5,0.5179,2
41,21,9,0,53,0.7824,1
41,22,9,0,66.5,0.6991,1
41,23,9,0,66,0.7176,1
41,24,9,0,73.5,0.7083,1
41,25,9,0,74,0.5741,2
41,26,10,0,78.5,0.6185,1
41,27,10,0,77.5,0.7037,1
41,28,10,0,78.5,0.763,1
41,29,10,0,85,0.7222,1
41,30,10,0,35.5,0.4959,2
41,31,11,0,55.5,0.4515,2
41,32,11,0,55.5,0.6621,1
41,33,11,0,70,0.6361,1
41,34,11,0,82.5,0.6561,1
41,35,11,0,78,0.6561,1
41,36,12,0,80.5,0.6995,1
41,37,12,0,79.5,0.6263,2
41,38,12,0,76.5,0.697,1
41,39,12,0,83.5,0.7273,1
41,40,12,0,80,0.6755,1
41,41,13,0,96.5,0.7329,1
41,42,13,0,93,0.6699,1
41,43,13,0,87.5,0.7564,1
41,44,13,0,87,0.7073,1
41,45,13,0,33.5,0.5024,2
42,0,5,0,20.5,1,2
42,1,5,0,35,0.2,3
42,2,5,0,48,0.55,2
42,3,5,0,56.5,0.5,2
42,4,5,0,51.5,0.95,1
42,5,5,0,48,0.85,1
42,6,6,0,54.5,0.6667,1
42,7,6,0,53,0.9,1
42,8,6,0,66.5,0.7889,1
42,9,6,0,59,0.8,1
42,10,6,0,72,0.8333,1
42,11,7,0,67,0.881,1
42,12,7,0,76.5,0.754,1
42,13,7,0,71.5,0.7778,1
42,14,7,0,74,0.7857,1
42,15,7,0,3,0.5079,2
42,16,8,0,36.5,0.256,4
42,17,8,0,41.5,0.625,2
42,18,8,0,58.5,0.6845,1
42,19,8,0,62,0.7083,1
42,20,8,0,68.5,0.8214,1
42,21,9,0,63,0.8333,1
42,22,9,0,76.5,0.787,1
42,23,9,0,64,0.7824,1
42,24,9,0,78,0.7731,1
42,25,9,0,63,0.8611,1
42,26,10,0,76,0.637,2
42,27,10,0,75.5,0.7519,1
42,28,10,0,77,0.7259,1
42,29,10,0,80,0.7333,1
42,30,10,0,41.5,0.5626,1
42,31,11,0,61,0.6142,1
42,32,11,0,58,0.5879,2
42,33,11,0,80,0.5773,2
42,34,11,0,73.5,0.697,1
42,35,11,0,82.5,0.7394,1
42,36,12,0,82.5,0.6843,1
42,37,12,0,77.5,0.7298,1
42,38,12,0,92.5,0.6907,1
42,39,12,0,87.5,0.7348,1
42,40,12,0,85,0.7083,1
42,41,13,0,91.5,0.6058,2
42,42,13,0,87,0.6763,1
42,43,13,0,84,0.6571,1
42,44,13,0,86,0.703,1
42,45,13,0,45,0.391,2
43,0,5,0,17,1,1
43,1,5,0,37,0.4,2
43,2,5,0,33.5,0.6667,1
43,3,5,0,54.5,0.8,1
43,4,5,0,48.5,0.7833,1
43,5,5,0,60,0.9,1
43,6,6,0,66,0.9,1
43,7,6,0,68,0.8667,1
43,8,6,0,68.5,0.7444,1
43,9,6,0,62,0.8333,1
43,10,6,0,49.5,0.9,1
43,11,7,0,72,0.6587,1
43,12,7,0,60,0.8254,1
43,13,7,0,66.5,0.7698,1
43,14,7,0,66.5,0.7698,1
43,15,7,0,4,0.3413,3
43,16,8,0,10.5,0.5036,1
43,17,8,0,21.5,0.5786,1
43,18,8,0,34,0.5738,1
43,19,8,0,44,0.4583,2
43,20,8,0,50.5,0.7857,1
43,21,9,0,74,0.787,1
43,22,9,0,72,0.787,1
43,23,9,0,59,0.75,1
43,24,9,0,69,0.75,1
43,25,9,0,71.5,0.7361,1
43,26,10,0,65.5,0.7481,1
43,27,10,0,67.5,0.7556,1
43,28,10,0,78,0.7093,1
43,29,10,0,84,0.7704,1
43,30,10,0,51,0.6348,1
43,31,11,0,76,0.5561,2
43,32,11,0,85,0.7576,1
43,33,11,0,84,0.7273,1
43,34,11,0,84.5,0.7242,1
43,35,11,0,77,0.7303,1
43,36,12,0,78,0.7374,1
43,37,12,0,81,0.7146,1
43,38,12,0,83,0.6982,1
43,39,12,0,84,0.6818,1
43,40,12,0,87,0.649,1
43,41,13,0,89,0.6998,1
43,42,13,0,95,0.6966,1
43,43,13,0,92,0.6624,1
43,44,13,0,84,0.6442,1
43,45,13,0,39.5,0.5154,2
44,0,5,0,5.5,1,2
44,1,5,0,37,0.6,2
44,2,5,0,61.5,0.8,1
44,3,5,0,47,0.9,1
44,4,5,0,60.5,0.85,1
44,5,5,0,50,0.9,1
44,6,6,0,57,0.7222,1
44,7,6,0,54,0.5667,2
44,8,6,0,66.5,0.6778,1
44,9,6,0,58.5,0.8333,1
44,10,6,0,65,0.8333,1
44,11,7,0,64.5,0.746,1
44,12,7,0,66.5,0.5889,1
44,13,7,0,72.5,0.7778,1
44,14,7,0,74.5,0.8333,1
44,15,7,0,8,0.7857,1
44,16,8,0,21,0.375,2
44,17,8,0,28,0.4226,3
44,18,8,0,45.5,0.6012,1
44,19,8,0,45,0.3155,3
44,20,7,1,58,0.5952,2
44,21,8,1,71.5,0.5,2
44,22,8,1,78.5,0.7321,1
44,23,8,1,72.5,0.756,1
44,24,8,1,71.5,0.75,1
44,25,8,1,64,0.744,1
44,26,9,1,63,0.5236,1
44,27,9,1,71.5,0.7222,1
44,28,9,1,69,0.7546,1
44,29,9,1,70.5,0.7639,1
44,30,9,1,66.5,0.3102,3
44,31,10,1,71.5,0.5444,2
44,32,10,1,62.5,0.7667,1
44,33,10,1,84.5,0.7296,1
44,34,10,1,84,0.737,1
44,35,10,1,86.5,0.7222,1
44,36,11,1,85.5,0.8121,1
44,37,11,1,87.5,0.7364,1
44,38,11,1,89.5,0.7121,1
44,39,11,1,83,0.803,1
44,40,11,1,90,0.7879,1
44,41,12,1,82,0.5909,2
44,42,12,1,84.5,0.5682,2
44,43,12,1,80.5,0.5833,2
44,44,12,1,86.5,0.7601,1
44,45,12,1,52,0.3687,2
45,0,5,0,34.5,1,2
45,1,5,0,48,0.4333,2
45,2,5,0,49.5,0.5,2
45,3,5,0,57,0.7333,1
45,4,5,0,55.5,0.7167,1
45,5,5,0,70,0.85,1
45,6,6,0,57.5,0.7444,1
45,7,6,0,56.5,0.6,2
45,8,6,0,59.5,0.7889,1
45,9,6,0,67,0.8333,1
45,10,6,0,69.5,0.8667,1
45,11,7,0,80,0.754,1
45,12,7,0,64,0.6429,2
45,13,7,0,72,0.7937,1
45,14,7,0,71,0.8254,1
45,15,7,0,2.5,0.881,1
45,16,8,0,17.5,0.6994,1
45,17,8,0,25.5,0.6292,1
45,18,8,0,20.5,0.869,1
45,19,8,0,31,0.8095,1
45,20,8,0,32,0.5,2
45,21,9,0,55,0.4306,3
45,22,9,0,57,0.5046,2
45,23,9,0,53,0.7407,1
45,24,9,0,64.5,0.6065,2
45,25,9,0,55,0.6921,1
45,26,10,0,64.5,0.7667,1
45,27,10,0,66.5,0.6852,1
45,28,10,0,63,0.4963,3
45,29,10,0,62,0.6648,1
45,30,10,0,51,0.5407,2
45,31,11,0,62,0.5579,1
45,32,11,0,73,0.6545,1
45,33,11,0,81,0.7364,1
45,34,11,0,81,0.6879,1
45,35,11,0,85.5,0.65,1
45,36,12,0,81,0.654,2
45,37,12,0,75,0.603,1
45,38,11,1,79.5,0.6606,1
45,39,11,1,78,0.7636,1
45,40,11,1,84,0.7061,1
45,41,12,1,93,0.6843,1
45,42,12,1,92,0.7348,1
45,43,12,1,87,0.6894,1
45,44,12,1,87.5,0.6742,1
45,45,12,1,33.5,0.5,2
46,0,5,0,46.5,1,1
46,1,5,0,54,0.6417,1
46,2,5,0,58,0.85,1
46,3,5,0,54.5,0.7333,1
46,4,5,0,41,0.9,1
46,5,5,0,56,0.7833,1
46,6,6,0,65.5,0.8,1
46,7,6,0,52.5,0.8667,1
46,8,6,0,55,0.8667,1
46,9,6,0,60.5,0.8,1
46,10,6,0,64,0.8222,1
46,11,7,0,68,0.8571,1
46,12,7,0,62.5,0.6825,1
46,13,7,0,54.5,0.5317,2
46,14,7,0,69.5,0.7143,1
46,15,7,0,3.5,0.3413,3
46,16,8,0,18.5,0.1964,4
46,17,8,0,43.5,0.6488,1
46,18,8,0,44.5,0.5357,2
46,19,8,0,61,0.5893,2
46,20,8,0,64,0.7143,1
46,21,9,0,78.5,0.6667,1
46,22,9,0,80.5,0.7593,1
46,23,9,0,73.5,0.7685,1
46,24,9,0,76.5,0.787,1
46,25,9,0,72,0.6921,1
46,26,10,0,82,0.7926,1
46,27,10,0,77.5,0.7407,1
46,28,10,0,79.5,0.7111,1
46,29,10,0,80,0.7852,1
46,30,10,0,24.5,0.65,1
46,31,11,0,40.5,0.5121,2
46,32,11,0,67.5,0.5464,1
46,33,11,0,81.5,0.6652,1
46,34,11,0,79.5,0.7273,1
46,35,11,0,78.5,0.6909,1
46,36,12,0,80.5,0.6995,1
46,37,12,0,81,0.6982,1
46,38,12,0,86,0.6742,1
46,39,12,0,92,0.697,1
46,40,12,0,97,0.7071,1
46,41,13,0,89.5,0.6603,1
46,42,12,1,87,0.6641,1
46,43,12,1,83,0.6818,1
46,44,12,1,84.5,0.6641,1
46,45,12,1,41.5,0.5523,1
47,0,5,0,0,1,2
47,1,5,0,26,0.2,3
47,2,5,0,55.5,0.7167,1
47,3,5,0,61,0.7833,1
47,4,5,0,60,0.7333,1
47,5,5,0,49,0.4,2
47,6,6,0,51,0.6,2
47,7,6,0,60.5,0.7,1
47,8,6,0,65.5,0.8333,1
47,9,6,0,48,0.8333,1
47,10,6,0,74,0.8,1
47,11,7,0,68.5,0.8095,1
47,12,7,0,66.5,0.9048,1
47,13,7,0,77,0.8571,1
47,14,7,0,72,0.881,1
47,15,7,0,2.5,0.8095,1
47,16,8,0,25,0.55,1
47,17,8,0,39.5,0.6369,1
47,18,8,0,38.5,0.5,2
47,19,8,0,53.5,0.4702,2
47,20,8,0,49.5,0.7679,1
47,21,9,0,59,0.6806,1
47,22,9,0,61,0.7269,1
47,23,9,0,68,0.787,1
47,24,9,0,75.5,0.75,1
47,25,9,0,70,0.7685,1
47,26,10,0,81,0.7444,1
47,27,10,0,69.5,0.7593,1
47,28,10,0,82.5,0.7889,1
47,29,10,0,67,0.7778,1
47,30,10,0,28.5,0.6304,1
47,31,11,0,55,0.6061,1
47,32,11,0,69,0.5664,1
47,33,11,0,73.5,0.5515,2
47,34,11,0,79,0.6667,1
47,35,11,0,90.5,0.7424,1
47,36,12,0,76,0.7525,1
47,37,12,0,84.5,0.697,1
47,38,11,1,83.5,0.7545,1
47,39,11,1,78,0.6742,1
47,40,11,1,82.5,0.6697,1
47,41,12,1,81.5,0.6755,1
47,42,12,1,90,0.6944,1
47,43,12,1,83.5,0.697,1
47,44,12,1,88.5,0.673,1
47,45,12,1,45,0.3586,2
48,0,5,0,15.5,1,2
48,1,5,0,41.5,0.5,2
48,2,5,0,51.5,0.7833,1
48,3,5,0,59,0.6417,1
48,4,5,0,45.5,0.9,1
48,5,5,0,40.5,0.8,1
48,6,6,0,63.5,0.8333,1
48,7,6,0,58.5,0.8333,1
48,8,6,0,48,0.7111,1
48,9,6,0,50,0.4667,2
48,10,6,0,60,0.7444,1
48,11,7,0,62.5,0.7063,1
48,12,7,0,68.5,0.8571,1
48,13,7,0,60.5,0.8254,1
48,14,7,0,70.5,0.8254,1
48,15,7,0,10.5,0.5706,1
48,16,8,0,17.5,0.6101,1
48,17,8,0,38.5,0.6095,1
48,18,8,0,33.5,0.5357,2
48,19,8,0,58.5,0.6905,1
48,20,8,0,52.5,0.8155,1
48,21,9,0,62,0.787,1
48,22,9,0,57,0.7824,1
48,23,9,0,67.5,0.706,1
48,24,9,0,71.5,0.7454,1
48,25,8,1,74.5,0.7381,1
48,26,9,1,75.5,0.6875,1
48,27,9,1,60,0.6157,2
48,28,9,1,63.5,0.5509,2
48,29,9,1,58.5,0.6157,2
48,30,9,1,41.5,0.4213,3
48,31,10,1,65,0.6778,1
48,32,10,1,51.5,0.737,1
48,33,10,1,73.5,0.6396,1
48,34,10,1,72,0.7519,1
48,35,10,1,78.5,0.6889,1
48,36,11,1,75.5,0.4985,2
48,37,11,1,78,0.5152,2
48,38,11,1,83.5,0.5515,2
48,39,11,1,84.5,0.6848,1
48,40,11,1,79,0.6864,1
48,41,12,1,77.5,0.5682,2
48,42,12,1,82.5,0.7146,1
48,43,12,1,85,0.6768,1
48,44,12,1,83,0.6566,1
48,45,12,1,13.5,0.6212,1
49,0,5,0,17,1,2
49,1,5,0,42.5,0.1,4
49,2,5,0,37,0.95,1
49,3,5,0,47.5,0.8,1
49,4,5,0,51,0.7167,1
49,5,5,0,53.5,0.7167,1
49,6,6,0,53,0.6,2
49,7,6,0,61,0.7889,1
49,8,6,0,60,0.8333,1
49,9,6,0,67,0.7667,1
49,10,6,0,53.5,0.8667,1
49,11,7,0,66,0.8016,1
49,12,7,0,61.5,0.8571,1
49,13,7,0,71,0.8254,1
49,14,7,0,66,0.746,1
49,15,7,0,7,0.7381,1
49,16,8,0,21,0.5208,2
49,17,8,0,34,0.647,1
49,18,8,0,39.5,0.8393,1
49,19,8,0,40,0.7976,1
49,20,8,0,58.5,0.7798,1
49,21,9,0,70.5,0.5648,2
49,22,9,0,72.5,0.5787,2
49,23,9,0,59,0.5407,1
49,24,9,0,66.5,0.7731,1
49,25,9,0,73,0.6551,1
49,26,10,0,86,0.7481,1
49,27,10,0,79,0.7963,1
49,28,10,0,78.5,0.7556,1
49,29,10,0,64.5,0.7185,1
49,30,10,0,34.5,0.6563,1
49,31,11,0,59.5,0.6333,1
49,32,11,0,72,0.6055,1
49,33,11,0,72.5,0.5818,2
49,34,11,0,92.5,0.7636,1
49,35,11,0,77.5,0.6758,1
49,36,12,0,81,0.6136,2
49,37,12,0,73.5,0.6212,2
49,38,12,0,82.5,0.7096,1
49,39,11,1,85.5,0.7545,1
49,40,11,1,83.5,0.7182,1
49,41,12,1,84.5,0.7096,1
49,42,12,1,89.5,0.7525,1
49,43,12,1,80,0.7475,1
49,44,12,1,88,0.6768,1
49,45,12,1,65.5,0.3914,2
