Iteration No,Coverage,No of connected components,Simulation time,No of drone failed,Network efficiency,Avg Energy (J),Min Energy (J)
24,37.5,4,1,0,0.3434,124936.01,124936.01
24,34.5,4,2,0,0.3434,124834.14,124065.46
24,34.5,4,3,0,0.3434,124802.14,124033.47
24,33.5,4,4,0,0.3687,124561.73,122338.98
24,33.5,4,5,0,0.3687,124529.73,122306.98
24,32,4,6,0,0.3687,124427.86,122274.99
24,32,4,7,0,0.3687,124395.86,122242.99
24,30.5,4,8,0,0.3687,124155.45,122211
24,30.5,4,9,0,0.3687,124123.45,122179
24,32,5,10,0,0.3687,124053.57,122179
24,32,4,11,0,0.3687,124021.58,122147.01
24,32,4,12,0,0.3687,123986.92,122115.01
24,32,4,13,0,0.3687,123954.92,122083.02
24,34,4,14,0,0.3687,123714.51,122051.03
24,34,4,15,0,0.3687,123682.51,122019.03
24,48,4,16,0,0.3763,123442.1,121955.04
24,48,4,17,0,0.3763,123410.1,121923.05
24,48,4,18,0,0.3763,123259.93,120504.94
24,48,4,19,0,0.3763,123227.94,120472.95
24,48,4,20,0,0.3763,123225.27,120472.95
24,48,4,21,0,0.3763,123193.28,120440.95
24,48,4,22,0,0.3763,123158.62,120408.96
24,48,4,23,0,0.3763,123126.62,120376.96
24,56.99999999999999,5,24,0,0.3788,122886.21,120344.97
24,56.99999999999999,4,25,0,0.3788,122854.21,120312.97
24,56.99999999999999,5,26,0,0.3788,122819.55,120248.98
24,56.99999999999999,5,27,0,0.3788,122787.56,120216.99
24,59.5,4,28,0,0.3763,122547.14,120184.99
24,59.5,4,29,0,0.3763,122515.15,120153
24,15.5,4,30,0,0.3535,122306.73,120153
24,15.5,4,31,0,0.3535,122274.73,120121.01
24,17,4,32,0,0.346,122105.64,119055.45
24,17,4,33,0,0.346,122073.65,119023.45
24,2,4,34,0,0.3636,121833.23,118991.46
24,2,4,35,0,0.3636,121801.24,118959.46
24,2.5,4,36,0,0.3939,121560.82,118878.09
24,2.5,4,37,0,0.3939,121528.83,118846.09
24,5,4,38,0,0.3939,121426.96,118814.1
24,5,4,39,0,0.3939,121394.96,118782.11
24,2.5,4,40,0,0.3712,121186.54,118782.11
24,2.5,4,41,0,0.3712,121154.55,118750.11
24,2.5,4,42,0,0.3712,120914.13,118718.12
24,2.5,4,43,0,0.3712,120882.14,118686.12
24,2.5,3,44,0,0.4015,120641.72,117236.02
24,2.5,3,45,0,0.4015,120609.73,117204.03
25,35,1,0,0,0.5139,124968.01,124968.01
25,35,1,1,0,0.5139,124936.01,124936.01
25,33,2,2,0,0.4003,124695.6,122402.97
25,33,3,3,0,0.4003,124663.6,122370.97
25,33.5,2,4,0,0.3763,124423.19,122338.98
25,33.5,2,5,0,0.3763,124391.19,122306.98
25,33.5,2,6,0,0.3763,124150.78,119773.94
25,33.5,2,7,0,0.3763,124118.78,119741.94
25,25.5,2,8,0,0.4589,123878.37,119709.95
25,25.5,1,9,0,0.4589,123846.37,119677.95
25,33.5,2,10,0,0.3855,123637.95,119677.95
25,33.5,2,11,0,0.3855,123605.96,119645.96
25,37.5,4,12,0,0.2917,123365.54,117112.91
25,37.5,3,13,0,0.2917,123333.55,117080.92
25,28.000000000000004,4,14,0,0.2121,123093.13,117048.93
25,28.000000000000004,4,15,0,0.2121,123061.14,117016.93
25,28.000000000000004,4,16,0,0.2121,123026.47,116984.94
25,28.000000000000004,4,17,0,0.2121,122994.48,116952.94
25,28.000000000000004,4,18,0,0.2121,122959.82,116920.95
25,28.000000000000004,4,19,0,0.2121,122927.82,116888.95
25,30,4,20,0,0.2121,122857.94,116888.95
25,30,4,21,0,0.2121,122825.95,116856.96
25,30,4,22,0,0.2121,122791.29,116824.96
25,30,4,23,0,0.2121,122759.29,116792.97
25,27.500000000000004,4,24,0,0.2121,122518.88,116760.97
25,27.500000000000004,4,25,0,0.2121,122486.88,116728.98
25,27,4,26,0,0.197,122246.47,116696.99
25,27,4,27,0,0.197,122214.47,116664.99
25,27,4,28,0,0.197,121974.06,114131.95
25,27,5,29,0,0.197,121942.06,114099.95
25,32.5,6,30,0,0.1768,121733.64,114099.95
25,32.5,4,31,0,0.1768,121701.65,114067.96
25,27.500000000000004,4,32,0,0.1768,121461.23,114035.96
25,27.500000000000004,4,33,0,0.1768,121429.24,114003.97
25,27.500000000000004,4,34,0,0.1768,121188.82,113971.97
25,27.500000000000004,5,35,0,0.1768,121156.83,113939.98
25,27.500000000000004,4,36,0,0.1768,121079.85,113907.98
25,27.500000000000004,4,37,0,0.1768,121047.86,113875.99
25,17.5,6,38,0,0.1288,120807.44,113843.99
25,17.5,5,39,0,0.1288,120775.45,113812
25,22.5,7,40,0,0.1061,120567.03,113812
25,22.5,6,41,0,0.1061,120535.03,113780.01
25,22.5,6,42,0,0.1061,120294.62,113748.01
25,22.5,6,43,0,0.1061,120262.62,113716.02
25,21,6,44,0,0.2336,120227.96,113684.02
25,21,5,45,0,0.2336,120195.97,113652.03
26,49,3,0,0,0.2184,124968.01,124968.01
26,49,3,1,0,0.2184,124936.01,124936.01
26,45,3,2,0,0.2184,124834.14,124065.46
26,45,3,3,0,0.2184,124802.14,124033.47
26,59.5,4,4,0,0.297,124561.73,122338.98
26,59.5,2,5,0,0.297,124529.73,122306.98
26,59.5,2,6,0,0.297,124495.07,122274.99
26,59.5,4,7,0,0.297,124463.08,122242.99
26,57.49999999999999,2,8,0,0.297,124293.99,120565.89
26,57.49999999999999,3,9,0,0.297,124261.99,120533.89
26,57.49999999999999,3,10,0,0.297,124259.33,120501.9
26,57.49999999999999,3,11,0,0.297,124227.33,120469.9
26,59,2,12,0,0.297,124125.46,120437.91
26,59,2,13,0,0.297,124093.47,120405.91
26,60,3,14,0,0.3101,123853.05,120373.92
26,60,2,15,0,0.3101,123821.06,120341.92
26,25,3,16,0,0.2298,123724.22,120309.93
26,25,3,17,0,0.2298,123692.22,120277.94
26,11.5,4,18,0,0.2462,123451.81,120245.94
26,11.5,3,19,0,0.2462,123419.81,120213.95
26,15,3,20,0,0.2576,123211.39,117712.9
26,15,3,21,0,0.2576,123179.4,117680.9
26,13.5,4,22,0,0.2386,122938.98,117648.91
26,13.5,3,23,0,0.2386,122906.99,117616.91
26,14.499999999999998,3,24,0,0.2462,122666.57,117584.92
26,14.499999999999998,3,25,0,0.2462,122634.58,117552.92
26,13.5,4,26,0,0.1894,122500.53,117520.93
26,13.5,4,27,0,0.1894,122468.53,117488.93
26,3,3,28,0,0.2677,122228.12,117456.94
26,3,3,29,0,0.2677,122196.12,117424.94
26,33.5,3,30,0,0.2626,121987.7,117424.94
26,33.5,4,31,0,0.2626,121955.71,117392.95
26,33.5,3,32,0,0.2626,121921.05,117360.96
26,33.5,3,33,0,0.2626,121889.05,117328.96
26,35,3,34,0,0.2904,121648.64,114795.92
26,35,3,35,0,0.2904,121616.64,114763.92
26,31.5,3,36,0,0.2904,121447.56,113086.81
26,31.5,3,37,0,0.2904,121415.56,113054.82
26,34,3,38,0,0.2904,121175.15,113022.83
26,34,4,39,0,0.2904,121143.15,112990.83
26,25.5,3,40,0,0.2828,120934.73,112990.83
26,25.5,3,41,0,0.2828,120902.74,112958.84
26,28.000000000000004,3,42,0,0.2904,120662.32,112926.84
26,28.000000000000004,3,43,0,0.2904,120630.33,112894.85
26,27,3,44,0,0.298,120389.91,112862.85
26,27,3,45,0,0.298,120357.92,112830.86
27,40.5,5,0,0,0.2374,124968.01,124968.01
27,40.5,5,1,0,0.2374,124936.01,124936.01
27,43.5,5,2,0,0.2374,124834.14,124065.46
27,43.5,5,3,0,0.2374,124802.14,124033.47
27,39,4,4,0,0.3157,124561.73,122338.98
27,39,4,5,0,0.3157,124529.73,122306.98
27,39,4,6,0,0.3157,124495.07,122274.99
27,39,4,7,0,0.3157,124463.08,122242.99
27,41,5,8,0,0.3005,124222.66,122179
27,41,5,9,0,0.3005,124190.67,122147.01
27,38.5,5,10,0,0.3005,124120.79,122147.01
27,38.5,5,11,0,0.3005,124088.79,122115.01
27,36.5,6,12,0,0.3081,123848.38,119581.97
27,36.5,4,13,0,0.3081,123816.38,119549.98
27,31,4,14,0,0.3081,123714.51,119517.98
27,31,5,15,0,0.3081,123682.51,119485.99
27,31,4,16,0,0.3081,123647.85,119453.99
27,31,4,17,0,0.3081,123615.86,119422
27,66,4,18,0,0.3081,123375.44,119390
27,66,5,19,0,0.3081,123343.45,119358.01
27,69,4,20,0,0.3081,123259.62,119358.01
27,69,4,21,0,0.3081,123227.63,119326.01
27,69,4,22,0,0.3194,122987.21,119294.02
27,69,4,23,0,0.3194,122955.22,119262.02
27,69,4,24,0,0.3194,122920.56,119230.03
27,69,4,25,0,0.3194,122888.56,119198.04
27,77.5,4,26,0,0.346,122648.15,119166.04
27,77.5,4,27,0,0.346,122616.15,119134.05
27,77.5,5,28,0,0.2551,122375.74,116601
27,77.5,5,29,0,0.2551,122343.74,116569.01
27,77.5,5,30,0,0.2551,122341.08,116569.01
27,77.5,5,31,0,0.2551,122309.08,116537.01
27,27.500000000000004,5,32,0,0.2702,122068.67,116505.02
27,27.500000000000004,5,33,0,0.2702,122036.67,116473.02
27,27.500000000000004,5,34,0,0.2702,122002.01,116441.03
27,27.500000000000004,5,35,0,0.2702,121970.02,116409.03
27,36.5,5,36,0,0.2475,121729.6,116377.04
27,36.5,5,37,0,0.2475,121697.61,116345.04
27,43,5,38,0,0.3157,121457.19,116313.05
27,43,4,39,0,0.3157,121425.2,116281.06
27,48.5,4,40,0,0.2985,121216.78,115442.5
27,48.5,4,41,0,0.2985,121184.78,115410.51
27,43,4,42,0,0.2644,120944.37,115378.51
27,43,4,43,0,0.2644,120912.37,115346.52
27,43.5,3,44,0,0.3881,120671.96,115314.52
27,43.5,3,45,0,0.3881,120639.96,115282.53
28,45.5,5,0,0,0.1742,124968.01,124968.01
28,45.5,4,1,0,0.1742,124936.01,124936.01
28,46.5,6,2,0,0.1515,124695.6,122402.97
28,46.5,6,3,0,0.1515,124663.6,122370.97
28,41,5,4,0,0.1515,124561.73,122338.98
28,41,7,5,0,0.1515,124529.73,122306.98
28,39,5,6,0,0.1515,124427.86,122274.99
28,39,5,7,0,0.1515,124395.86,122242.99
28,42.5,5,8,0,0.1515,124361.2,122211
28,42.5,5,9,0,0.1515,124329.21,122179
28,41,6,10,0,0.1515,124120.79,122179
28,41,5,11,0,0.1515,124088.79,122147.01
28,39.5,5,12,0,0.1515,123848.38,122115.01
28,39.5,5,13,0,0.1515,123816.38,122083.02
28,36,5,14,0,0.1591,123575.97,122051.03
28,36,7,15,0,0.1591,123543.97,122019.03
28,20,5,16,0,0.1894,123303.56,121987.04
28,20,5,17,0,0.1894,123271.56,121955.04
28,20,5,18,0,0.1894,123236.9,121923.05
28,20,5,19,0,0.1894,123204.91,121891.05
28,16.5,5,20,0,0.1894,122998.61,119415.51
28,16.5,5,21,0,0.1894,122966.62,119383.52
28,16.5,4,22,0,0.2121,122726.2,116850.47
28,16.5,4,23,0,0.2121,122694.21,116818.48
28,21,4,24,0,0.2121,122592.33,116786.48
28,21,4,25,0,0.2121,122560.34,116754.49
28,21,4,26,0,0.2121,122525.68,116722.5
28,21,4,27,0,0.2121,122493.68,116690.5
28,17,4,28,0,0.2121,122253.27,116658.51
28,17,4,29,0,0.2121,122221.27,116626.51
28,22,4,30,0,0.2121,122151.39,116626.51
28,22,5,31,0,0.2121,122119.4,116594.52
28,22,4,32,0,0.2121,122084.74,116562.52
28,22,5,33,0,0.2121,122052.74,116530.53
28,25.5,4,34,0,0.2045,121812.33,116498.53
28,25.5,4,35,0,0.2045,121780.33,116466.54
28,24,4,36,0,0.2045,121745.67,116434.54
28,24,5,37,0,0.2045,121713.68,116402.55
28,18.5,3,38,0,0.2323,121473.26,116370.56
28,18.5,3,39,0,0.2323,121441.27,116338.56
28,19.5,3,40,0,0.2323,121232.85,116338.56
28,19.5,3,41,0,0.2323,121200.85,116306.57
28,19.5,3,42,0,0.2323,120960.44,116274.57
28,19.5,5,43,0,0.2323,120928.44,116242.58
28,20,5,44,0,0.1288,120688.03,116210.58
28,20,5,45,0,0.1288,120656.03,116178.59
29,37,4,0,0,0.1818,124968.01,124968.01
29,37,4,1,0,0.1818,124936.01,124936.01
29,33,5,2,0,0.1667,124695.6,122402.97
29,33,5,3,0,0.1667,124663.6,122370.97
29,38.5,6,4,0,0.1667,124423.19,122338.98
29,38.5,5,5,0,0.1667,124391.19,122306.98
29,38.5,5,6,0,0.1667,124200.58,122274.99
29,38.5,5,7,0,0.1667,124168.59,122242.99
29,38.5,5,8,0,0.1667,123928.17,119709.95
29,38.5,5,9,0,0.1667,123896.18,119677.95
29,38,5,10,0,0.1742,123687.75,119677.95
29,38,5,11,0,0.1742,123655.76,119645.96
29,43.5,5,12,0,0.1818,123415.34,119613.96
29,43.5,5,13,0,0.1818,123383.35,119581.97
29,39.5,4,14,0,0.2121,123142.93,119549.98
29,39.5,4,15,0,0.2121,123110.94,119517.98
29,12,4,16,0,0.2121,122870.52,119485.99
29,12,4,17,0,0.2121,122838.53,119453.99
29,12,4,18,0,0.2121,122803.87,119422
29,12,4,19,0,0.2121,122771.87,119390
29,11.5,4,20,0,0.2121,122563.45,116888.95
29,11.5,4,21,0,0.2121,122531.46,116856.96
29,10,4,22,0,0.202,122291.04,116824.96
29,10,4,23,0,0.202,122259.05,116792.97
29,11,4,24,0,0.2197,122018.63,116760.97
29,11,4,25,0,0.2197,121986.64,116728.98
29,9.5,4,26,0,0.2121,121746.22,116696.99
29,9.5,4,27,0,0.2121,121714.23,116664.99
29,10,4,28,0,0.2121,121679.57,116633
29,10,4,29,0,0.2121,121647.57,116601
29,10,4,30,0,0.2121,121644.91,116601
29,10,5,31,0,0.2121,121612.91,116569.01
29,44.5,4,32,0,0.2273,121372.5,116537.01
29,44.5,4,33,0,0.2273,121340.5,116505.02
29,46,4,34,0,0.2197,121100.09,116473.02
29,46,4,35,0,0.2197,121068.09,116441.03
29,43,5,36,0,0.202,120827.68,116409.03
29,43,5,37,0,0.202,120795.68,116377.04
29,44.5,4,38,0,0.202,120669.48,116345.04
29,44.5,4,39,0,0.202,120637.48,116313.05
29,44,4,40,0,0.1944,120429.06,116313.05
29,44,5,41,0,0.1944,120397.07,116281.06
29,44,4,42,0,0.1944,120362.41,116249.06
29,44,4,43,0,0.1944,120330.41,116217.07
29,35.5,5,44,0,0.1944,120295.75,116185.07
29,35.5,4,45,0,0.1944,120263.76,116153.08
30,52,4,0,0,0.2706,124968.01,124968.01
30,52,4,1,0,0.2706,124936.01,124936.01
30,57.49999999999999,5,2,0,0.2414,124695.6,122402.97
30,57.49999999999999,4,3,0,0.2414,124663.6,122370.97
30,54.50000000000001,5,4,0,0.2013,124423.19,122338.98
30,54.50000000000001,5,5,0,0.2013,124391.19,122306.98
30,59,5,6,0,0.2013,124289.32,122274.99
30,59,5,7,0,0.2013,124257.32,122242.99
30,47.5,4,8,0,0.2856,124016.91,122211
30,47.5,4,9,0,0.2856,123984.91,122179
30,47.5,5,10,0,0.2856,123982.25,122179
30,47.5,4,11,0,0.2856,123950.25,122147.01
30,46.5,4,12,0,0.2856,123848.38,122115.01
30,46.5,4,13,0,0.2856,123816.38,122083.02
30,48,6,14,0,0.2714,123575.97,122051.03
30,48,5,15,0,0.2714,123543.97,122019.03
30,28.999999999999996,5,16,0,0.2013,123442.1,121987.04
30,28.999999999999996,5,17,0,0.2013,123410.1,121955.04
30,29.5,5,18,0,0.2013,123308.11,121923.05
30,29.5,5,19,0,0.2013,123276.11,121891.05
30,34.5,5,20,0,0.2013,123273.45,121859.06
30,34.5,6,21,0,0.2013,123241.45,121827.06
30,33,5,22,0,0.2013,123001.04,121795.07
30,33,5,23,0,0.2013,122969.04,121763.07
30,33,5,24,0,0.2013,122934.38,121731.08
30,33,5,25,0,0.2013,122902.39,121699.09
30,33,5,26,0,0.2013,122867.72,121667.09
30,33,5,27,0,0.2013,122835.73,121635.1
30,33,5,28,0,0.2013,122801.07,121603.1
30,33,5,29,0,0.2013,122769.07,121571.11
30,33,5,30,0,0.2013,122721.61,121033.55
30,33,5,31,0,0.2013,122689.62,121001.56
30,30,6,32,0,0.1414,122449.2,120969.56
30,30,6,33,0,0.1414,122417.21,120937.57
30,27.500000000000004,6,34,0,0.1414,122382.55,120905.57
30,27.500000000000004,7,35,0,0.1414,122350.55,120873.58
30,27.500000000000004,6,36,0,0.1414,122110.14,118878.09
30,27.500000000000004,6,37,0,0.1414,122078.14,118846.09
30,27.500000000000004,6,38,0,0.1414,121837.73,118814.1
30,27.500000000000004,7,39,0,0.1414,121805.73,118782.11
30,23,6,40,0,0.1364,121712.29,118782.11
30,23,6,41,0,0.1364,121680.3,118750.11
30,30,6,42,0,0.1364,121645.64,118718.12
30,30,6,43,0,0.1364,121613.64,118686.12
30,30,6,44,0,0.1364,121578.98,118654.13
30,30,7,45,0,0.1364,121546.99,118622.13
31,39.5,5,0,0,0.1717,124968.01,124968.01
31,39.5,4,1,0,0.1717,124936.01,124936.01
31,39.5,4,2,0,0.1717,124901.35,124872.02
31,39.5,5,3,0,0.1717,124869.36,124840.03
31,39.5,5,4,0,0.1717,124834.69,124808.03
31,39.5,4,5,0,0.1717,124802.7,124776.04
31,42.5,4,6,0,0.1717,124700.83,123937.48
31,42.5,4,7,0,0.1717,124668.83,123905.49
31,38,6,8,0,0.1717,124428.42,121372.45
31,38,4,9,0,0.1717,124396.42,121340.45
31,38.5,4,10,0,0.1717,124326.54,121340.45
31,38.5,5,11,0,0.1717,124294.55,121308.46
31,37,4,12,0,0.1717,124192.67,121276.46
31,37,4,13,0,0.1717,124160.68,121244.47
31,39.5,5,14,0,0.1717,124058.8,121212.47
31,39.5,4,15,0,0.1717,124026.81,121180.48
31,33,4,16,0,0.1869,123786.39,121148.48
31,33,5,17,0,0.1869,123754.4,121116.49
31,39,4,18,0,0.1717,123513.98,121084.49
31,39,4,19,0,0.1717,123481.99,121052.5
31,39,4,20,0,0.1717,123479.32,121052.5
31,39,4,21,0,0.1717,123447.33,121020.5
31,35.5,4,22,0,0.1894,123206.91,120988.51
31,35.5,4,23,0,0.1894,123174.92,120956.52
31,34,4,24,0,0.1894,123005.83,120117.96
31,34,4,25,0,0.1894,122973.84,120085.97
31,36,4,26,0,0.1894,122871.96,120053.97
31,36,5,27,0,0.1894,122839.97,120021.98
31,38,5,28,0,0.1894,122670.88,119989.98
31,38,4,29,0,0.1894,122638.89,119957.99
31,35.5,5,30,0,0.1894,122636.22,119957.99
31,35.5,4,31,0,0.1894,122604.23,119925.99
31,35.5,4,32,0,0.1894,122569.57,119894
31,35.5,4,33,0,0.1894,122537.57,119862.01
31,32.5,5,34,0,0.1924,122297.15,119830.01
31,32.5,4,35,0,0.1924,122265.16,119798.02
31,30,5,36,0,0.1414,122024.74,118071.53
31,30,6,37,0,0.1414,121992.75,118039.54
31,26,6,38,0,0.1414,121890.88,118007.54
31,26,5,39,0,0.1414,121858.88,117975.55
31,34.5,6,40,0,0.1924,121721.79,117975.55
31,34.5,5,41,0,0.1924,121689.79,117943.55
31,28.499999999999996,5,42,0,0.1924,121520.71,117911.56
31,28.499999999999996,4,43,0,0.1924,121488.71,117879.56
31,34.5,4,44,0,0.1992,121248.3,117041.01
31,34.5,4,45,0,0.1992,121216.3,117009.01
32,39,5,0,0,0.1818,124968.01,124968.01
32,39,4,1,0,0.1818,124936.01,124936.01
32,39.5,4,2,0,0.197,124695.6,122402.97
32,39.5,4,3,0,0.197,124663.6,122370.97
32,46.5,5,4,0,0.197,124423.19,122338.98
32,46.5,4,5,0,0.197,124391.19,122306.98
32,39,4,6,0,0.197,124150.78,122274.99
32,39,4,7,0,0.197,124118.78,122242.99
32,39,4,8,0,0.197,124084.12,122211
32,39,4,9,0,0.197,124052.13,122179
32,33.5,4,10,0,0.197,123843.7,122179
32,33.5,4,11,0,0.197,123811.71,122147.01
32,33.5,4,12,0,0.197,123777.05,122083.02
32,33.5,4,13,0,0.197,123745.05,122051.03
32,32.5,4,14,0,0.1894,123504.64,122019.03
32,32.5,4,15,0,0.1894,123472.64,121987.04
32,36,5,16,0,0.1894,123370.77,121955.04
32,36,6,17,0,0.1894,123338.78,121923.05
32,35,4,18,0,0.1894,123098.36,119422
32,35,5,19,0,0.1894,123066.37,119390
32,35,5,20,0,0.1894,123008.92,118700.66
32,35,4,21,0,0.1894,122976.93,118668.67
32,45.5,3,22,0,0.2386,122736.51,118636.67
32,45.5,4,23,0,0.2386,122704.52,118604.68
32,43,3,24,0,0.2386,122535.43,118572.68
32,43,3,25,0,0.2386,122503.43,118540.69
32,51.5,3,26,0,0.2386,122326.21,118508.69
32,51.5,3,27,0,0.2386,122294.22,118476.7
32,51.5,5,28,0,0.2386,122259.56,118444.7
32,51.5,3,29,0,0.2386,122227.56,118412.71
32,20,5,30,0,0.2386,122090.47,116767.6
32,20,4,31,0,0.2386,122058.48,116735.6
32,14.000000000000002,4,32,0,0.202,121818.06,116703.61
32,14.000000000000002,4,33,0,0.202,121786.07,116671.61
32,13.5,4,34,0,0.202,121616.98,116639.62
32,13.5,5,35,0,0.202,121584.99,116607.62
32,13,4,36,0,0.202,121550.32,116575.63
32,13,4,37,0,0.202,121518.33,116543.63
32,13,5,38,0,0.202,121277.91,116511.64
32,13,4,39,0,0.202,121245.92,116479.65
32,15,5,40,0,0.1742,121037.5,116479.65
32,15,5,41,0,0.1742,121005.5,116447.65
32,19.5,5,42,0,0.1742,120970.84,116415.66
32,19.5,5,43,0,0.1742,120938.85,116383.66
32,14.000000000000002,5,44,0,0.1742,120769.76,116351.67
32,14.000000000000002,5,45,0,0.1742,120737.77,116319.67
33,25.5,7,0,0,0.1061,124968.01,124968.01
33,25.5,6,1,0,0.1061,124936.01,124936.01
33,31.5,6,2,0,0.1061,124695.6,122402.97
33,31.5,6,3,0,0.1061,124663.6,122370.97
33,32,6,4,0,0.1136,124423.19,122338.98
33,32,6,5,0,0.1136,124391.19,122306.98
33,28.999999999999996,7,6,0,0.1136,124150.78,122274.99
33,28.999999999999996,6,7,0,0.1136,124118.78,122242.99
33,42.5,5,8,0,0.1439,123878.37,119709.95
33,42.5,5,9,0,0.1439,123846.37,119677.95
33,36.5,5,10,0,0.1439,123637.95,119677.95
33,36.5,5,11,0,0.1439,123605.96,119645.96
33,35.5,6,12,0,0.1364,123365.54,119613.96
33,35.5,5,13,0,0.1364,123333.55,119581.97
33,35.5,5,14,0,0.1364,123231.67,119549.98
33,35.5,5,15,0,0.1364,123199.68,119517.98
33,36,5,16,0,0.1364,123097.8,119485.99
33,36,5,17,0,0.1364,123065.81,119453.99
33,36,5,18,0,0.1364,123031.15,119422
33,36,6,19,0,0.1364,122999.15,119390
33,37.5,5,20,0,0.1364,122929.27,119390
33,37.5,5,21,0,0.1364,122897.28,119358.01
33,31.5,5,22,0,0.1364,122728.19,119326.01
33,31.5,5,23,0,0.1364,122696.2,119294.02
33,24,5,24,0,0.1364,122455.78,116760.97
33,24,5,25,0,0.1364,122423.79,116728.98
33,24,5,26,0,0.1364,122389.13,116696.99
33,24,5,27,0,0.1364,122357.13,116664.99
33,13,5,28,0,0.1364,122116.72,116633
33,13,5,29,0,0.1364,122084.72,116601
33,13,5,30,0,0.1364,122082.05,116601
33,13,6,31,0,0.1364,122050.06,116569.01
33,23,6,32,0,0.1439,121809.64,116537.01
33,23,5,33,0,0.1439,121777.65,116505.02
33,29.5,6,34,0,0.1439,121608.56,114827.91
33,29.5,5,35,0,0.1439,121576.57,114795.92
33,28.999999999999996,4,36,0,0.1742,121336.15,114763.92
33,28.999999999999996,5,37,0,0.1742,121304.16,114731.93
33,28.999999999999996,5,38,0,0.1742,121269.5,114667.94
33,28.999999999999996,4,39,0,0.1742,121237.5,114635.94
33,28.999999999999996,4,40,0,0.1742,121234.84,114635.94
33,28.999999999999996,5,41,0,0.1742,121202.84,114603.95
33,28.999999999999996,4,42,0,0.1742,120962.43,114571.95
33,28.999999999999996,4,43,0,0.1742,120930.43,114539.96
33,28.999999999999996,4,44,0,0.1742,120895.77,114507.96
33,28.999999999999996,6,45,0,0.1742,120863.78,114475.97
34,33,5,0,0,0.1869,124968.01,124968.01
34,33,5,1,0,0.1869,124936.01,124936.01
34,23.5,4,2,0,0.2096,124695.6,122402.97
34,23.5,4,3,0,0.2096,124663.6,122370.97
34,28.000000000000004,4,4,0,0.2096,124561.73,122338.98
34,28.000000000000004,5,5,0,0.2096,124529.73,122306.98
34,13.5,4,6,0,0.2146,124289.32,122274.99
34,13.5,4,7,0,0.2146,124257.32,122242.99
34,13.5,4,8,0,0.2146,124222.66,122211
34,13.5,5,9,0,0.2146,124190.67,122179
34,19,4,10,0,0.2222,123982.25,119677.95
34,19,4,11,0,0.2222,123950.25,119645.96
34,11.5,4,12,0,0.2222,123709.84,119613.96
34,11.5,4,13,0,0.2222,123677.84,119581.97
34,13.5,4,14,0,0.2222,123643.18,119549.98
34,13.5,5,15,0,0.2222,123611.19,119517.98
34,42.5,5,16,0,0.1818,123370.77,119485.99
34,42.5,5,17,0,0.1818,123338.78,119453.99
34,29.5,4,18,0,0.2803,123098.36,119422
34,29.5,4,19,0,0.2803,123066.37,119390
34,45,4,20,0,0.3515,122857.94,119358.01
34,45,3,21,0,0.3515,122825.95,119326.01
34,39,3,22,0,0.3515,122585.53,119294.02
34,39,3,23,0,0.3515,122553.54,119262.02
34,40,3,24,0,0.3515,122451.67,119230.03
34,40,3,25,0,0.3515,122419.67,119198.04
34,39,3,26,0,0.3515,122317.8,119166.04
34,39,3,27,0,0.3515,122285.8,119134.05
34,43,3,28,0,0.3515,122045.39,119102.05
34,43,3,29,0,0.3515,122013.39,119070.06
34,10.5,4,30,0,0.3626,121804.97,119070.06
34,10.5,3,31,0,0.3626,121772.98,119038.06
34,13.5,3,32,0,0.3626,121603.89,117360.96
34,13.5,3,33,0,0.3626,121571.9,117328.96
34,14.000000000000002,4,34,0,0.2096,121331.48,117296.97
34,14.000000000000002,4,35,0,0.2096,121299.49,117264.97
34,11.5,5,36,0,0.1894,121059.07,117232.98
34,11.5,5,37,0,0.1894,121027.08,117200.98
34,9,5,38,0,0.1894,120925.2,117168.99
34,9,6,39,0,0.1894,120893.21,117136.99
34,13,5,40,0,0.1894,120890.54,117136.99
34,13,5,41,0,0.1894,120858.55,117105
34,8,6,42,0,0.1894,120823.89,117073
34,8,5,43,0,0.1894,120791.89,117041.01
34,11,5,44,0,0.1894,120757.23,117009.01
34,11,5,45,0,0.1894,120725.24,116977.02
35,23,4,0,0,0.2235,124968.01,124968.01
35,23,5,1,0,0.2235,124936.01,124936.01
35,30.5,4,2,0,0.2134,124695.6,122402.97
35,30.5,5,3,0,0.2134,124663.6,122370.97
35,21,3,4,0,0.253,124423.19,122338.98
35,21,3,5,0,0.253,124391.19,122306.98
35,22.5,3,6,0,0.253,124289.32,122274.99
35,22.5,3,7,0,0.253,124257.32,122242.99
35,24,5,8,0,0.253,124155.45,121372.45
35,24,3,9,0,0.253,124123.45,121340.45
35,24,3,10,0,0.253,123915.03,119677.95
35,24,3,11,0,0.253,123883.04,119645.96
35,20,3,12,0,0.253,123781.16,119613.96
35,20,3,13,0,0.253,123749.17,119581.97
35,20,4,14,0,0.1768,123508.75,119549.98
35,20,4,15,0,0.1768,123476.76,119517.98
35,42.5,4,16,0,0.2677,123236.34,116984.94
35,42.5,3,17,0,0.2677,123204.35,116952.94
35,41.5,3,18,0,0.2551,123102.48,116920.95
35,41.5,3,19,0,0.2551,123070.48,116888.95
35,45.5,3,20,0,0.2551,123067.81,116888.95
35,45.5,4,21,0,0.2551,123035.82,116856.96
35,45.5,3,22,0,0.2551,123001.16,116824.96
35,45.5,3,23,0,0.2551,122969.16,116792.97
35,34,4,24,0,0.2472,122728.75,116760.97
